fat_tree,nb_roots,nb_proc,size,rank,communication_time,computation_time
"2;24,48;1,2;1,1",2,144,6600,17,2.97928169,15.0896684
"2;24,48;1,2;1,1",2,144,6600,18,2.97938216,15.08955938
"2;24,48;1,2;1,1",2,144,6600,19,2.93363281,15.08951391
"2;24,48;1,2;1,1",2,144,6600,20,2.93336475,15.08978198
"2;24,48;1,2;1,1",2,144,6600,21,2.9335046,15.08965807
"2;24,48;1,2;1,1",2,144,6600,22,2.93354135,15.08962166
"2;24,48;1,2;1,1",2,144,6600,23,2.97948031,15.08947315
"2;24,48;1,2;1,1",2,144,6600,24,2.97909165,15.08964401
"2;24,48;1,2;1,1",2,144,6600,25,2.97913402,15.08958691
"2;24,48;1,2;1,1",2,144,6600,26,2.97912269,15.0896071
"2;24,48;1,2;1,1",2,144,6600,27,2.97906612,15.08965481
"2;24,48;1,2;1,1",2,144,6600,28,2.97923171,15.08952114
"2;24,48;1,2;1,1",2,144,6600,29,2.97926033,15.08948307
"2;24,48;1,2;1,1",2,144,6600,30,2.97918436,15.08955472
"2;24,48;1,2;1,1",2,144,6600,31,2.93352219,15.08943213
"2;24,48;1,2;1,1",2,144,6600,32,2.93328951,15.08965806
"2;24,48;1,2;1,1",2,144,6600,33,2.9333315,15.08960884
"2;24,48;1,2;1,1",2,144,6600,34,2.93339535,15.08955206
"2;24,48;1,2;1,1",2,144,6600,35,2.9791997,15.08953426
"2;24,48;1,2;1,1",2,144,6600,36,2.96092297,15.08938831
"2;24,48;1,2;1,1",2,144,6600,37,2.96075595,15.08954724
"2;24,48;1,2;1,1",2,144,6600,38,2.96081942,15.08948542
"2;24,48;1,2;1,1",2,144,6600,39,2.96079359,15.08950788
"2;24,48;1,2;1,1",2,144,6600,40,2.96062091,15.08967125
"2;24,48;1,2;1,1",2,144,6600,41,2.96087926,15.08947708
"2;24,48;1,2;1,1",2,144,6600,42,2.96075893,15.08953323
"2;24,48;1,2;1,1",2,144,6600,43,2.88880423,15.08960864
"2;24,48;1,2;1,1",2,144,6600,44,2.88879456,15.08961831
"2;24,48;1,2;1,1",2,144,6600,45,2.88888968,15.08953075
"2;24,48;1,2;1,1",2,144,6600,46,2.8888149,15.08960459
"2;24,48;1,2;1,1",2,144,6600,47,2.96070311,15.08958778
"2;24,48;1,2;1,1",2,144,6600,48,2.96065741,15.08965196
"2;24,48;1,2;1,1",2,144,6600,49,2.960773,15.08951917
"2;24,48;1,2;1,1",2,144,6600,50,2.96071441,15.08959237
"2;24,48;1,2;1,1",2,144,6600,51,2.96082366,15.089483
"2;24,48;1,2;1,1",2,144,6600,52,2.96054363,15.08974853
"2;24,48;1,2;1,1",2,144,6600,53,2.96072322,15.08959192
"2;24,48;1,2;1,1",2,144,6600,54,2.96071068,15.08959703
"2;24,48;1,2;1,1",2,144,6600,55,2.88891243,15.08952152
"2;24,48;1,2;1,1",2,144,6600,56,2.88896236,15.08946478
"2;24,48;1,2;1,1",2,144,6600,57,2.88898288,15.08944566
