topology,nb_roots,nb_proc,size,rank,communication_time,computation_time
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6048,0.51378559,0.28498919
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5955,0.51358715,0.28522539
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,477,0.51190883,0.28752709
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6234,0.51054734,0.28818816
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,384,0.51347723,0.28598422
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4091,0.51328972,0.28551158
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2046,0.50925016,0.28958642
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1401,0.51262208,0.28626846
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7348,0.5133496,0.285643
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1955,0.51328983,0.28575996
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6696,0.51110363,0.28790114
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,941,0.51228298,0.28672155
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2884,0.51192154,0.28714298
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1310,0.51384377,0.28525601
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6789,0.51195446,0.28708745
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6419,0.51122154,0.28782535
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2882,0.51311076,0.28600782
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,107,0.5114183,0.28836938
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1219,0.51127156,0.28794218
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6511,0.5114543,0.28783233
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1585,0.51030378,0.28899738
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1492,0.51212187,0.28718884
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6605,0.51150837,0.28779786
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1493,0.51092557,0.2883506
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1586,0.51260747,0.28675398
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7440,0.51244156,0.28692737
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6975,0.51471719,0.28470118
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,8572,0.5104053,0.28900621
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5956,0.514003,0.28542712
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6235,0.51315332,0.28626678
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,8575,0.50989402,0.28958265
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6049,0.51158885,0.2878748
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,8579,0.51272002,0.28677254
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1677,0.51255923,0.28693306
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5864,0.5131776,0.28635698
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,8573,0.51123356,0.28826032
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1311,0.51123787,0.28828816
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1771,0.51226289,0.28735054
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3998,0.51390078,0.2857548
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1127,0.51145742,0.28832621
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2047,0.51287039,0.28691783
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1772,0.5118802,0.28796927
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2885,0.51211552,0.28769964
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,849,0.51434926,0.28549808
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1035,0.51230941,0.28753828
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,756,0.51456425,0.28525011
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7533,0.5126445,0.28723878
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,570,0.51432229,0.28626912
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,292,0.51337497,0.28717959
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6327,0.51313235,0.28683048
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4184,0.51283532,0.28709442
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3255,0.51263035,0.28735851
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2976,0.5112833,0.28871785
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7719,0.51506137,0.28496694
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3069,0.51120255,0.28882286
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6141,0.5124484,0.28761771
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6790,0.5143399,0.28569135
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6697,0.51123693,0.2888273
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,15,0.51254222,0.28843453
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7441,0.51434206,0.28582504
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6882,0.51235975,0.28776801
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1402,0.51186289,0.28832358
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6512,0.51202158,0.28816692
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1956,0.51393481,0.28626923
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,200,0.51317574,0.28773213
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1494,0.51336469,0.28697665
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,8574,0.51348939,0.28685187
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6420,0.51316618,0.28714764
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6976,0.51341886,0.28696122
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,664,0.51456487,0.28579033
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1678,0.51403915,0.28640966
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1220,0.51240784,0.2880447
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,8576,0.51362832,0.28682737
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1863,0.51315417,0.28728387
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1679,0.51374181,0.28669876
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,8577,0.51403781,0.28644092
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2886,0.51199967,0.28844972
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7349,0.51445885,0.28604519
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6606,0.51212705,0.28841073
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7534,0.5147067,0.2858578
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2139,0.51484127,0.28574811
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6791,0.51366351,0.28695037
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2977,0.51248041,0.28814907
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6698,0.51306967,0.28757705
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6142,0.51265798,0.28795648
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3070,0.51395198,0.28670917
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6328,0.51082268,0.289874
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3256,0.51284582,0.28784431
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7161,0.51400085,0.28668757
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7068,0.51409711,0.28664173
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1312,0.51385258,0.28688674
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1864,0.51381722,0.28688852
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,8583,0.51586371,0.28493986
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,8580,0.51440859,0.28637526
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,8581,0.51454405,0.2862785
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1773,0.51385593,0.28696819
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2048,0.51215538,0.28875046
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1865,0.51491876,0.28605329
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1587,0.51219208,0.28876045
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7720,0.51471217,0.2862696
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4277,0.51340601,0.28760925
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,942,0.51223073,0.28877138
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5865,0.51419091,0.28689071
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7626,0.51436927,0.28667858
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1403,0.51193197,0.28911018
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6421,0.51161623,0.28936974
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6977,0.51479736,0.28631218
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5957,0.51472511,0.28643846
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,665,0.51329294,0.28775914
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6050,0.51449709,0.28663881
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6236,0.5132636,0.28785773
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3162,0.51370238,0.28747608
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,108,0.51575475,0.28614024
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1404,0.5128634,0.2880892
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,478,0.5163111,0.28558563
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,385,0.51347529,0.28838681
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6883,0.51458065,0.28668473
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,16,0.51510549,0.28703241
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,19,0.51257361,0.28961222
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,8578,0.51488429,0.28638049
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1957,0.51368619,0.2875913
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3348,0.51395625,0.28734596
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1128,0.51435506,0.28695323
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2887,0.51346395,0.28783151
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,17,0.51526751,0.28700039
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7812,0.51615446,0.28526011
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7905,0.51497734,0.28642585
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,293,0.51452879,0.28757828
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2140,0.51335468,0.28802783
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3071,0.51429871,0.28714401
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1680,0.51618804,0.28530701
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2978,0.51474719,0.28672443
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6607,0.5137945,0.2876447
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3441,0.51313922,0.28830048
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6513,0.51509494,0.28644118
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3257,0.51445779,0.28707627
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,8582,0.51593351,0.28567762
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6608,0.51394732,0.28768223
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2888,0.51394376,0.2876775
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7442,0.5145251,0.28715161
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7069,0.51614693,0.28557474
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7627,0.51589186,0.28584698
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2232,0.51415382,0.28760416
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7162,0.51484602,0.28691183
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6884,0.51462162,0.287188
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3163,0.51464148,0.28714184
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,8584,0.51444656,0.28735603
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,8585,0.51387108,0.28792816
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1313,0.51509613,0.28672292
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2979,0.51525317,0.28664385
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6699,0.51370045,0.28817252
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3072,0.51354942,0.28835347
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,23,0.51590323,0.28694015
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1588,0.51631665,0.28567408
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7350,0.51450873,0.28742223
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6792,0.515883,0.28610091
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7254,0.51475622,0.28715138
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2049,0.5138331,0.28813501
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3349,0.51420789,0.28778288
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1866,0.51622298,0.28577482
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1495,0.51420935,0.2877808
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1036,0.51559379,0.28644206
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,757,0.51519021,0.28686469
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,850,0.51538871,0.28666489
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7535,0.51567154,0.28646377
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1958,0.51569704,0.28648347
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3442,0.51465058,0.287532
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,18,0.51607697,0.28700715
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3258,0.51485237,0.28734294
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2325,0.51349751,0.28872518
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,8091,0.51446583,0.28772328
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,21,0.51526794,0.28780044
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6514,0.51379625,0.28839494
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1774,0.51433857,0.28797969
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7906,0.51693758,0.28541007
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6329,0.51325361,0.2890522
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6143,0.5129735,0.28931227
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,110,0.51477511,0.28819258
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6978,0.51670521,0.28564286
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,109,0.51546384,0.28753997
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7813,0.51525811,0.28708383
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,201,0.51723592,0.28571053
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,112,0.51389675,0.28910088
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1589,0.5143748,0.28797239
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,20,0.51407647,0.28916169
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1496,0.5140422,0.28839744
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7070,0.5170165,0.28547839
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,571,0.51590754,0.28724298
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7163,0.51658231,0.28592253
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,116,0.51717227,0.28601314
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7998,0.51518815,0.28732349
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1497,0.5168873,0.28566766
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1590,0.51595814,0.28659121
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,666,0.51534983,0.28719799
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2233,0.51478375,0.28779348
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2511,0.51581855,0.2867881
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3164,0.5141275,0.2884716
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6051,0.51556275,0.28710334
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5958,0.51453698,0.28811595
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2141,0.51487424,0.28777169
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6422,0.51305822,0.28963764
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1405,0.515117,0.28761104
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7721,0.51533433,0.2874265
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,386,0.5160796,0.28734739
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,851,0.51760872,0.28518329
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1037,0.51529102,0.28745614
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7351,0.51587441,0.28689724
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,758,0.51614545,0.28649273
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3350,0.51620572,0.28658504
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3073,0.51453332,0.28825878
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6793,0.51593105,0.28686393
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6700,0.51586033,0.28694396
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6237,0.51437199,0.28844335
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2980,0.51371048,0.28903464
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,479,0.51699561,0.28652221
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7255,0.51730181,0.28559029
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1775,0.5126972,0.29016728
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,27,0.51771527,0.28586224
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,4370,0.51703891,0.28582944
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,8092,0.51704373,0.28589122
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,24,0.51574287,0.28782724
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3534,0.51446968,0.28842322
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6701,0.51501235,0.28798754
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6794,0.51484135,0.28812769
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2050,0.51564609,0.28734215
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3443,0.51609606,0.28685287
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2326,0.51389541,0.28908503
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,8586,0.51506095,0.2879453
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,294,0.5175279,0.28618065
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6885,0.51553446,0.28752753
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3259,0.51399915,0.28904669
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3165,0.5162449,0.28681641
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,25,0.51681317,0.28694701
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,22,0.51589962,0.28808758
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3074,0.51574677,0.2873833
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2981,0.51537487,0.28777375
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,111,0.51603096,0.28776349
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2889,0.51638907,0.28674096
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1681,0.51550851,0.28764656
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1221,0.51760445,0.28557284
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7443,0.51737241,0.28583902
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1129,0.51779737,0.28540838
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,668,0.51659084,0.28656608
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6609,0.51597795,0.28721363
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,943,0.51493298,0.28826797
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1406,0.51671932,0.28650018
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,667,0.51612414,0.2871122
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6979,0.5178065,0.28552116
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,113,0.51663683,0.28724389
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,114,0.5165679,0.28740198
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2512,0.51717105,0.28614101
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6980,0.51821411,0.28521902
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,5866,0.51613547,0.28722818
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3351,0.51789042,0.28553663
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2418,0.51663838,0.28677305
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,117,0.51674342,0.28728221
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3260,0.51469975,0.28869499
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7628,0.51546493,0.28795605
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,202,0.51749538,0.28663324
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1867,0.51683281,0.28665214
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,203,0.51825583,0.28590785
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1959,0.51661203,0.28685986
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,205,0.51512159,0.28899713
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,118,0.51852802,0.28560057
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7999,0.51479144,0.28867762
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1682,0.51594359,0.2875578
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7256,0.51751523,0.28610934
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2142,0.51515593,0.28846525
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,209,0.51740712,0.2868993
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7536,0.51685961,0.2868136
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7164,0.51724597,0.28643914
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7071,0.51620691,0.28750293
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1683,0.51690557,0.28680703
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,28,0.51864962,0.28574523
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,26,0.51661768,0.287746
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,8093,0.51455394,0.2892066
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,120,0.51708314,0.28733952
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2051,0.5174167,0.28640141
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,8184,0.51860457,0.28523339
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6515,0.51779897,0.28603034
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,8463,0.51843724,0.28542777
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,8277,0.5161139,0.28772377
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2234,0.51668912,0.28708685
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7722,0.51775543,0.28618359
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7444,0.51817643,0.28570837
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2697,0.51580907,0.28802096
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6330,0.51547582,0.2883972
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2604,0.51654756,0.28736253
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,944,0.51785323,0.28607761
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3535,0.51723644,0.28671908
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,572,0.51973071,0.2849389
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1038,0.5185744,0.28540993
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,759,0.51695736,0.2869799
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6886,0.5167215,0.28723465
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,852,0.51894944,0.28501677
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,669,0.51748826,0.28647464
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6144,0.51553382,0.28844167
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1868,0.51620291,0.28781224
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3166,0.51579329,0.28821265
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7907,0.51794411,0.28609869
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1498,0.51544189,0.28858572
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1591,0.51780367,0.28624864
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3444,0.51650163,0.2876091
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,296,0.51922775,0.28556085
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,295,0.5194375,0.285364
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,115,0.51631044,0.28844519
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6887,0.51787683,0.28625165
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,7814,0.51877241,0.28536856
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3352,0.51773648,0.28645523
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,119,0.51861358,0.28625895
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,2419,0.51442679,0.28974687
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,6423,0.51786262,0.28634005
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,204,0.51902636,0.28590922
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3627,0.51803493,0.28626336
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,3167,0.51579165,0.28849665
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,298,0.51711866,0.28784469
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,1314,0.51724628,0.28707102
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,387,0.5177083,0.28733333
"3;24,24,48;1,24,5;1,1,1",120,8649,9300,480,0.5187466,0.28628951
